Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 0
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6132432.891300

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           5.142913e+25 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.170000e+02  0.000000e+00  2.170000e+02 -1.918608e+00 
    70 x70           1.189291e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    71 x71           1.418876e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    72 x72           1.203052e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    73 x73           1.115619e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    74 x74           1.279455e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    75 x75           1.264242e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    76 x76           6.774077e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    77 x77           8.785389e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    78 x78           9.835585e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    79 x79           1.061419e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    80 x80           1.230196e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    81 x81           8.689221e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    82 x82           1.151546e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    83 x83           1.325343e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    84 x84           1.423205e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    85 x85           1.352444e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    86 x86           1.577568e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    87 x87           7.831295e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    88 x88           1.023487e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    89 x89           2.428526e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    90 x90           3.067045e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    91 x91           5.164253e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    92 x92           7.546488e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    93 x93           8.569980e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    94 x94           1.096557e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    95 x95           1.084614e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    96 x96           1.123249e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    97 x97           7.268260e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    98 x98           7.190301e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    99 x99           9.502711e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   100 x100          8.244585e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   101 x101          8.960693e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   102 x102          7.562553e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   103 x103          9.765125e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   104 x104          1.068567e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   105 x105          1.247953e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   106 x106          1.298490e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   107 x107          1.073623e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   108 x108          9.990170e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   109 x109          1.276172e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   110 x110          1.485208e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   111 x111          1.301259e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   112 x112          4.602743e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   113 x113          6.609046e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   114 x114          9.020408e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   115 x115          1.063071e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   116 x116          1.221093e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   117 x117          1.173608e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   118 x118          1.151872e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   119 x119          1.402186e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   120 x120          3.310102e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   121 x121          5.816604e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   122 x122          8.269649e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   123 x123          9.504825e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   124 x124          1.016814e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   125 x125          1.132740e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   126 x126          1.028456e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   127 x127          8.669681e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   128 x128          1.057948e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   129 x129          1.253102e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   130 x130          1.496302e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   131 x131          1.739427e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   132 x132          1.821528e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   133 x133          1.891369e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   134 x134          1.727822e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   135 x135          2.050359e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   136 x136          4.024180e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   137 x137          5.030533e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   138 x138          7.264067e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   139 x139          8.031217e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   140 x140          1.056894e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   141 x141          1.269109e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   142 x142          1.495625e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   143 x143          1.356678e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   144 x144          5.568184e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   145 x145          5.703699e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   146 x146          8.556064e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   147 x147          1.121242e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   148 x148          1.252509e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   149 x149          8.503147e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   150 x150          1.002117e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   151 x151          1.177224e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   152 x152          1.208451e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   153 x153          1.412677e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   154 x154          1.585315e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   155 x155          4.027943e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   156 x156          5.968674e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   157 x157          8.641810e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   158 x158          1.090580e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   159 x159          1.084598e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   160 x160          1.317158e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   161 x161          8.792713e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   162 x162          7.419910e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   163 x163          8.625567e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   164 x164          9.177940e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   165 x165          8.786386e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   166 x166          1.042326e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   167 x167          8.412876e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   168 x168          1.011337e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   169 x169          1.085088e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   170 x170          1.148784e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   171 x171          1.367673e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   172 x172          1.523265e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   173 x173          1.698108e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   174 x174          2.944784e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   175 x175          3.898530e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   176 x176          5.002662e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   177 x177          6.045012e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   178 x178          7.880944e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   179 x179          9.346838e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   180 x180          1.056356e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   181 x181          1.305425e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   182 x182          1.550987e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   183 x183          7.627559e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   184 x184          7.632885e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   185 x185          8.069552e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   186 x186          8.873204e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   187 x187          1.122261e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   188 x188          1.313565e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   189 x189          1.507018e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   190 x190          1.001760e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   191 x191          1.291129e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   192 x192          1.555211e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   193 x193          2.872128e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   194 x194          5.705344e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   195 x195          6.398719e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   196 x196          8.721701e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   197 x197          9.876045e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   198 x198          1.036269e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   199 x199          1.008600e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   200 x200          9.115296e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   201 x201          1.091976e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   202 x202          1.141255e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   203 x203          1.216708e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   204 x204          1.312926e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   205 x205          1.417629e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   206 x206          1.562299e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   207 x207          1.746586e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   208 x208          2.273387e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   209 x209          3.368143e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   210 x210          4.432555e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   211 x211          6.315998e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   212 x212          7.500586e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   213 x213          8.772255e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   214 x214          9.958296e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   215 x215          1.054102e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   216 x216          1.040000e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   217 x217          1.070010e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   218 x218          1.149647e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   219 x219          7.363858e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   220 x220          9.016259e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   221 x221          9.811377e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   222 x222          1.053717e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   223 x223          9.123104e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   224 x224          7.520670e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   225 x225          8.654053e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   226 x226          9.015075e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   227 x227          9.187944e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   228 x228          1.026000e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   229 x229          1.047864e+02  0.000000e+00  2.170000e+02  0.000000e+00 
   230 x230          7.474586e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   231 x231          8.418909e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   232 x232          8.556693e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   233 x233          8.849228e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   234 x234          9.201666e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   235 x235          9.811253e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   236 x236          9.501666e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   237 x237          9.569396e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   238 x238          9.266656e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   239 x239          9.582387e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   240 x240          8.532477e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   241 x241          9.299643e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   242 x242          9.804852e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   243 x243          9.421129e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   244 x244          9.634445e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   245 x245          8.856154e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   246 x246          8.935777e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   247 x247          8.506917e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   248 x248          9.143354e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   249 x249          8.073692e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   250 x250          8.925485e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   251 x251          6.668634e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   252 x252          7.231637e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   253 x253          6.956590e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   254 x254          7.909415e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   255 x255          7.450309e+01  0.000000e+00  2.170000e+02  0.000000e+00 
   256 x256          8.278310e+01  0.000000e+00  2.170000e+02  0.000000e+00 


Problem:                                baa99-256
First Stage Rows:                       1
First Stage Columns:                    256
First Stage Non-zeros:                  0
Replication No. 24
Status:                                 REPLICATION SOLUTION
Total Objective Function Upper Bound:   
Total Objective Function Lower Bound:   -6158312.730671

First Stage Solutions:
   No.   Row name   Activity      Lower bound   Upper bound   Dual          Dual STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     0 obj           0.000000e+00 

   No. Column name  Activity      Lower bound   Upper bound   Reduced Cost  RC STDEV
------ ------------ ------------- ------------- ------------- ------------- -------------
     1 x1            2.164974e+02  0.000000e+00  2.170000e+02 -1.393803e-02 
     2 x2            1.820437e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     3 x3            1.840128e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     4 x4            1.876548e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     5 x5            5.550191e+01  0.000000e+00  2.170000e+02  0.000000e+00 
     6 x6            7.785092e+01  0.000000e+00  2.170000e+02  0.000000e+00 
     7 x7            9.926810e+01  0.000000e+00  2.170000e+02  0.000000e+00 
     8 x8            1.102544e+02  0.000000e+00  2.170000e+02  0.000000e+00 
     9 x9            1.240376e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    10 x10           1.185499e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    11 x11           1.431797e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    12 x12           1.541417e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    13 x13           1.103615e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    14 x14           8.475175e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    15 x15           1.085149e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    16 x16           8.863014e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    17 x17           1.090316e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    18 x18           7.155566e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    19 x19           9.481168e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    20 x20           1.005208e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    21 x21           1.251307e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    22 x22           1.136825e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    23 x23           1.311434e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    24 x24           9.454892e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    25 x25           8.935519e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    26 x26           9.978727e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    27 x27           8.298104e+01  0.000000e+00  2.170000e+02  0.000000e+00 
    28 x28           1.042562e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    29 x29           1.283756e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    30 x30           1.066360e+02  0.000000e+00  2.170000e+02  0.000000e+00 
    31 x31           1.277422e+02  0.000000e+00  2.170000e+02  0.000000e+00 
